index,date,description,event_id,away_team,home_team,julian_day
407,2015-01-25T00:00:00Z,New York Knicks at Charlotte Hornets Tickets,9107888,New York Knicks,Charlotte Hornets,2015_025
408,2015-01-22T00:00:00Z,Miami Heat at Charlotte Hornets Tickets,9107887,Miami Heat,Charlotte Hornets,2015_022
409,2015-01-15T00:00:00Z,San Antonio Spurs at Charlotte Hornets Tickets,9107884,San Antonio Spurs,Charlotte Hornets,2015_015
410,2015-01-18T00:00:00Z,Indiana Pacers at Charlotte Hornets Tickets,9107885,Indiana Pacers,Charlotte Hornets,2015_018
411,2014-11-16T01:00:00Z,Indiana Pacers at Chicago Bulls Tickets,9107078,Indiana Pacers,Chicago Bulls,2014_320
412,2014-12-03T01:00:00Z,Dallas Mavericks at Chicago Bulls Tickets,9107083,Dallas Mavericks,Chicago Bulls,2014_337
413,2015-03-05T03:30:00Z,Portland Trail Blazers at Los Angeles Clippers Tickets,9106882,Portland Trail Blazers,Los Angeles Clippers,2015_064
414,2015-03-12T02:30:00Z,Detroit Pistons at Golden State Warriors Tickets,9106885,Detroit Pistons,Golden State Warriors,2015_071
415,2015-03-15T19:30:00Z,Houston Rockets at Los Angeles Clippers Tickets,9106886,Houston Rockets,Los Angeles Clippers,2015_074
416,2014-12-17T01:00:00Z,Dallas Mavericks at New York Knicks Tickets,9106818,Dallas Mavericks,New York Knicks,2014_351
417,2014-11-18T03:30:00Z,Chicago Bulls at Los Angeles Clippers Tickets,9106819,Chicago Bulls,Los Angeles Clippers,2014_322
418,2014-12-15T00:30:00Z,Toronto Raptors at New York Knicks Tickets,9106815,Toronto Raptors,New York Knicks,2014_349
419,2014-11-11T03:30:00Z,San Antonio Spurs at Los Angeles Clippers Tickets,9106814,San Antonio Spurs,Los Angeles Clippers,2014_315
420,2014-11-16T03:30:00Z,Phoenix Suns at Los Angeles Clippers Tickets,9106816,Phoenix Suns,Los Angeles Clippers,2014_320
421,2014-11-22T03:30:00Z,Utah Jazz at Golden State Warriors Tickets,9106811,Utah Jazz,Golden State Warriors,2014_326
422,2014-11-16T03:30:00Z,Charlotte Hornets at Golden State Warriors Tickets,9106810,Charlotte Hornets,Golden State Warriors,2014_320
423,2014-12-08T00:30:00Z,Portland Trail Blazers at New York Knicks Tickets,9106812,Portland Trail Blazers,New York Knicks,2014_342
424,2014-12-25T17:00:00Z,Washington Wizards at New York Knicks Tickets,9106828,Washington Wizards,New York Knicks,2014_359
425,2014-12-07T03:30:00Z,New Orleans Pelicans at Los Angeles Clippers Tickets,9106826,New Orleans Pelicans,Los Angeles Clippers,2014_341
426,2014-12-16T03:30:00Z,Detroit Pistons at Los Angeles Clippers Tickets,9106833,Detroit Pistons,Los Angeles Clippers,2014_350
427,2014-12-28T03:30:00Z,Minnesota Timberwolves at Golden State Warriors Tickets,9106841,Minnesota Timberwolves,Golden State Warriors,2014_362
428,2014-12-31T23:00:00Z,New York Knicks at Los Angeles Clippers Tickets,9106846,New York Knicks,Los Angeles Clippers,2014_365
429,2014-11-08T21:30:00Z,Portland Trail Blazers at Los Angeles Clippers Tickets,9106803,Portland Trail Blazers,Los Angeles Clippers,2014_312
430,2014-11-12T03:30:00Z,San Antonio Spurs at Golden State Warriors Tickets,9106806,San Antonio Spurs,Golden State Warriors,2014_316
431,2014-11-14T03:30:00Z,Brooklyn Nets at Golden State Warriors Tickets,9106809,Brooklyn Nets,Golden State Warriors,2014_318
432,2014-12-24T00:30:00Z,Philadelphia 76ers at Miami Heat Tickets,9107216,Philadelphia 76ers,Miami Heat,2014_358
433,2014-12-21T23:00:00Z,Boston Celtics at Miami Heat Tickets,9107214,Boston Celtics,Miami Heat,2014_355
434,2014-12-20T00:30:00Z,Washington Wizards at Miami Heat Tickets,9107212,Washington Wizards,Miami Heat,2014_354
435,2014-12-18T00:30:00Z,Utah Jazz at Miami Heat Tickets,9107210,Utah Jazz,Miami Heat,2014_352
436,2014-12-25T22:00:00Z,Cleveland Cavaliers at Miami Heat Tickets,9107218,Cleveland Cavaliers,Miami Heat,2014_359
437,2014-11-26T00:30:00Z,Golden State Warriors at Miami Heat Tickets,9107202,Golden State Warriors,Miami Heat,2014_330
438,2014-12-04T00:30:00Z,Atlanta Hawks at Miami Heat Tickets,9107204,Atlanta Hawks,Miami Heat,2014_338
439,2014-11-23T23:00:00Z,Charlotte Hornets at Miami Heat Tickets,9107200,Charlotte Hornets,Miami Heat,2014_327
440,2014-12-14T23:00:00Z,Chicago Bulls at Miami Heat Tickets,9107207,Chicago Bulls,Miami Heat,2014_348
441,2014-12-21T01:00:00Z,Atlanta Hawks at Houston Rockets Tickets,9107208,Atlanta Hawks,Houston Rockets,2014_355
442,2014-11-28T18:00:00Z,Chicago Bulls at Boston Celtics Tickets,9107021,Chicago Bulls,Boston Celtics,2014_332
443,2014-11-13T00:30:00Z,Oklahoma City Thunder at Boston Celtics Tickets,9107015,Oklahoma City Thunder,Boston Celtics,2014_317
444,2014-11-15T00:30:00Z,Cleveland Cavaliers at Boston Celtics Tickets,9107016,Cleveland Cavaliers,Boston Celtics,2014_319
445,2015-03-18T00:00:00Z,Orlando Magic at Houston Rockets Tickets,9107289,Orlando Magic,Houston Rockets,2015_077
446,2015-03-07T01:00:00Z,Miami Heat at Washington Wizards Tickets,9107416,Miami Heat,Washington Wizards,2015_066
447,2015-03-01T02:00:00Z,Milwaukee Bucks at Utah Jazz Tickets,9107918,Milwaukee Bucks,Utah Jazz,2015_060
448,2015-03-30T23:00:00Z,Boston Celtics at Charlotte Hornets Tickets,9107915,Boston Celtics,Charlotte Hornets,2015_089
449,2015-02-03T00:30:00Z,Los Angeles Clippers at Brooklyn Nets Tickets,9107008,Los Angeles Clippers,Brooklyn Nets,2015_034
450,2015-03-25T23:00:00Z,Brooklyn Nets at Charlotte Hornets Tickets,9107911,Brooklyn Nets,Charlotte Hornets,2015_084
451,2015-03-23T01:30:00Z,Philadelphia 76ers at Los Angeles Lakers Tickets,9107007,Philadelphia 76ers,Los Angeles Lakers,2015_082
452,2014-12-07T01:00:00Z,Phoenix Suns at Houston Rockets Tickets,9107294,Phoenix Suns,Houston Rockets,2014_341
453,2015-03-20T02:30:00Z,Utah Jazz at Los Angeles Lakers Tickets,9107005,Utah Jazz,Los Angeles Lakers,2015_079
454,2014-11-15T01:00:00Z,Philadelphia 76ers at Houston Rockets Tickets,9107292,Philadelphia 76ers,Houston Rockets,2014_319
455,2015-03-16T01:30:00Z,Atlanta Hawks at Los Angeles Lakers Tickets,9107003,Atlanta Hawks,Los Angeles Lakers,2015_075
456,2015-03-13T02:30:00Z,New York Knicks at Los Angeles Lakers Tickets,9107000,New York Knicks,Los Angeles Lakers,2015_072
457,2015-04-11T23:30:00Z,Toronto Raptors at Miami Heat Tickets,9107290,Toronto Raptors,Miami Heat,2015_101
458,2014-12-21T23:00:00Z,Los Angeles Lakers at Sacramento Kings Tickets,9107266,Los Angeles Lakers,Sacramento Kings,2014_355
459,2014-12-19T03:00:00Z,Milwaukee Bucks at Sacramento Kings Tickets,9107263,Milwaukee Bucks,Sacramento Kings,2014_353
460,2014-11-16T00:00:00Z,Orlando Magic at Washington Wizards Tickets,9107326,Orlando Magic,Washington Wizards,2014_320
461,2014-12-13T00:00:00Z,Los Angeles Clippers at Washington Wizards Tickets,9107355,Los Angeles Clippers,Washington Wizards,2014_347
462,2015-02-24T02:00:00Z,Boston Celtics at Phoenix Suns Tickets,9107691,Boston Celtics,Phoenix Suns,2015_055
463,2015-01-31T03:30:00Z,Chicago Bulls at Phoenix Suns Tickets,9107682,Chicago Bulls,Phoenix Suns,2015_031
464,2015-02-27T03:30:00Z,Oklahoma City Thunder at Phoenix Suns Tickets,9107693,Oklahoma City Thunder,Phoenix Suns,2015_058
465,2015-01-29T03:30:00Z,Washington Wizards at Phoenix Suns Tickets,9107681,Washington Wizards,Phoenix Suns,2015_029
466,2015-01-25T23:00:00Z,Los Angeles Clippers at Phoenix Suns Tickets,9107674,Los Angeles Clippers,Phoenix Suns,2015_025
467,2014-12-10T02:00:00Z,Miami Heat at Phoenix Suns Tickets,9107635,Miami Heat,Phoenix Suns,2014_344
468,2015-02-03T02:00:00Z,Memphis Grizzlies at Phoenix Suns Tickets,9107602,Memphis Grizzlies,Phoenix Suns,2015_034
469,2015-03-01T02:00:00Z,San Antonio Spurs at Phoenix Suns Tickets,9107595,San Antonio Spurs,Phoenix Suns,2015_060
470,2014-12-01T02:00:00Z,Memphis Grizzlies at Sacramento Kings Tickets,9107225,Memphis Grizzlies,Sacramento Kings,2014_335
471,2014-12-30T00:30:00Z,Sacramento Kings at Brooklyn Nets Tickets,9106986,Sacramento Kings,Brooklyn Nets,2014_364
472,2015-04-11T01:00:00Z,Memphis Grizzlies at Utah Jazz Tickets,9107908,Memphis Grizzlies,Utah Jazz,2015_101
473,2015-03-11T23:00:00Z,Sacramento Kings at Charlotte Hornets Tickets,9107907,Sacramento Kings,Charlotte Hornets,2015_070
474,2015-03-13T23:00:00Z,Chicago Bulls at Charlotte Hornets Tickets,9107909,Chicago Bulls,Charlotte Hornets,2015_072
475,2015-03-07T00:00:00Z,Toronto Raptors at Charlotte Hornets Tickets,9107903,Toronto Raptors,Charlotte Hornets,2015_066
476,2015-01-27T02:00:00Z,Boston Celtics at Utah Jazz Tickets,9107904,Boston Celtics,Utah Jazz,2015_027
477,2015-03-09T23:00:00Z,Washington Wizards at Charlotte Hornets Tickets,9107905,Washington Wizards,Charlotte Hornets,2015_068
478,2015-02-05T02:00:00Z,Memphis Grizzlies at Utah Jazz Tickets,9107906,Memphis Grizzlies,Utah Jazz,2015_036
479,2015-02-26T02:00:00Z,Los Angeles Lakers at Utah Jazz Tickets,9107900,Los Angeles Lakers,Utah Jazz,2015_057
480,2015-01-25T02:00:00Z,Brooklyn Nets at Utah Jazz Tickets,9107902,Brooklyn Nets,Utah Jazz,2015_025
481,2015-03-11T01:00:00Z,New York Knicks at Utah Jazz Tickets,9107919,New York Knicks,Utah Jazz,2015_070
482,2015-03-26T01:00:00Z,Portland Trail Blazers at Utah Jazz Tickets,9107916,Portland Trail Blazers,Utah Jazz,2015_085
483,2015-04-01T23:00:00Z,Detroit Pistons at Charlotte Hornets Tickets,9107917,Detroit Pistons,Charlotte Hornets,2015_091
484,2015-02-21T02:00:00Z,Portland Trail Blazers at Utah Jazz Tickets,9107914,Portland Trail Blazers,Utah Jazz,2015_052
485,2015-04-09T01:00:00Z,Sacramento Kings at Utah Jazz Tickets,9107912,Sacramento Kings,Utah Jazz,2015_099
486,2015-03-28T23:00:00Z,Atlanta Hawks at Charlotte Hornets Tickets,9107913,Atlanta Hawks,Charlotte Hornets,2015_087
487,2015-02-08T02:00:00Z,Sacramento Kings at Utah Jazz Tickets,9107910,Sacramento Kings,Utah Jazz,2015_039
488,2015-01-27T01:00:00Z,Portland Trail Blazers at Brooklyn Nets Tickets,9107002,Portland Trail Blazers,Brooklyn Nets,2015_027
489,2015-01-18T01:00:00Z,Washington Wizards at Brooklyn Nets Tickets,9107001,Washington Wizards,Brooklyn Nets,2015_018
490,2015-03-15T01:00:00Z,Detroit Pistons at Utah Jazz Tickets,9107921,Detroit Pistons,Utah Jazz,2015_074
491,2015-04-08T23:00:00Z,Toronto Raptors at Charlotte Hornets Tickets,9107922,Toronto Raptors,Charlotte Hornets,2015_098
492,2015-03-17T01:00:00Z,Charlotte Hornets at Utah Jazz Tickets,9107923,Charlotte Hornets,Utah Jazz,2015_076
493,2015-03-19T01:00:00Z,Washington Wizards at Utah Jazz Tickets,9107924,Washington Wizards,Utah Jazz,2015_078
494,2015-04-13T23:00:00Z,Houston Rockets at Charlotte Hornets Tickets,9107925,Houston Rockets,Charlotte Hornets,2015_103
495,2015-04-04T23:00:00Z,Philadelphia 76ers at Charlotte Hornets Tickets,9107920,Philadelphia 76ers,Charlotte Hornets,2015_094
496,2014-11-20T01:00:00Z,New York Knicks at Minnesota Timberwolves Tickets,9107933,New York Knicks,Minnesota Timberwolves,2014_324
497,2014-11-23T01:00:00Z,Sacramento Kings at Minnesota Timberwolves Tickets,9107939,Sacramento Kings,Minnesota Timberwolves,2014_327
498,2014-11-27T00:30:00Z,Los Angeles Clippers at Detroit Pistons Tickets,9107936,Los Angeles Clippers,Detroit Pistons,2014_331
499,2015-01-15T01:00:00Z,Atlanta Hawks at Boston Celtics Tickets,9107062,Atlanta Hawks,Boston Celtics,2015_015
500,2015-01-13T00:30:00Z,New Orleans Pelicans at Boston Celtics Tickets,9107060,New Orleans Pelicans,Boston Celtics,2015_013
501,2015-01-02T01:00:00Z,Sacramento Kings at Minnesota Timberwolves Tickets,9107940,Sacramento Kings,Minnesota Timberwolves,2015_002
502,2014-11-27T01:00:00Z,Milwaukee Bucks at Minnesota Timberwolves Tickets,9107942,Milwaukee Bucks,Minnesota Timberwolves,2014_331
503,2014-11-30T20:30:00Z,Golden State Warriors at Detroit Pistons Tickets,9107941,Golden State Warriors,Detroit Pistons,2014_334
504,2015-01-06T00:30:00Z,Charlotte Hornets at Boston Celtics Tickets,9107058,Charlotte Hornets,Boston Celtics,2015_006
505,2014-12-09T01:00:00Z,Golden State Warriors at Minnesota Timberwolves Tickets,9107948,Golden State Warriors,Minnesota Timberwolves,2014_343
506,2014-12-07T00:30:00Z,Philadelphia 76ers at Detroit Pistons Tickets,9107944,Philadelphia 76ers,Detroit Pistons,2014_341
507,2014-12-03T00:30:00Z,Los Angeles Lakers at Detroit Pistons Tickets,9107943,Los Angeles Lakers,Detroit Pistons,2014_337
508,2014-12-20T00:30:00Z,Minnesota Timberwolves at Boston Celtics Tickets,9107051,Minnesota Timberwolves,Boston Celtics,2014_354
509,2015-03-08T01:00:00Z,Portland Trail Blazers at Minnesota Timberwolves Tickets,9107953,Portland Trail Blazers,Minnesota Timberwolves,2015_067
510,2014-12-18T00:30:00Z,Orlando Magic at Boston Celtics Tickets,9107049,Orlando Magic,Boston Celtics,2014_352
511,2014-12-07T18:00:00Z,Washington Wizards at Boston Celtics Tickets,9107046,Washington Wizards,Boston Celtics,2014_341
512,2015-01-04T23:00:00Z,Sacramento Kings at Detroit Pistons Tickets,9107958,Sacramento Kings,Detroit Pistons,2015_004
513,2015-04-16T00:00:00Z,Oklahoma City Thunder at Minnesota Timberwolves Tickets,9107957,Oklahoma City Thunder,Minnesota Timberwolves,2015_106
514,2014-12-13T01:00:00Z,Oklahoma City Thunder at Minnesota Timberwolves Tickets,9107955,Oklahoma City Thunder,Minnesota Timberwolves,2014_347
515,2015-03-26T00:00:00Z,Los Angeles Lakers at Minnesota Timberwolves Tickets,9107960,Los Angeles Lakers,Minnesota Timberwolves,2015_085
516,2015-01-11T00:30:00Z,Brooklyn Nets at Detroit Pistons Tickets,9107962,Brooklyn Nets,Detroit Pistons,2015_011
517,2014-12-04T00:30:00Z,Detroit Pistons at Boston Celtics Tickets,9107037,Detroit Pistons,Boston Celtics,2014_338
518,2015-01-10T00:30:00Z,Atlanta Hawks at Detroit Pistons Tickets,9107961,Atlanta Hawks,Detroit Pistons,2015_010
519,2015-01-15T00:30:00Z,New Orleans Pelicans at Detroit Pistons Tickets,9107964,New Orleans Pelicans,Detroit Pistons,2015_015
520,2014-12-22T00:00:00Z,Indiana Pacers at Minnesota Timberwolves Tickets,9107963,Indiana Pacers,Minnesota Timberwolves,2014_356
521,2015-01-18T00:30:00Z,Philadelphia 76ers at Detroit Pistons Tickets,9107966,Philadelphia 76ers,Detroit Pistons,2015_018
522,2015-01-22T00:30:00Z,Orlando Magic at Detroit Pistons Tickets,9107968,Orlando Magic,Detroit Pistons,2015_022
523,2015-03-31T00:00:00Z,Utah Jazz at Minnesota Timberwolves Tickets,9107967,Utah Jazz,Minnesota Timberwolves,2015_090
524,2015-01-06T01:00:00Z,Denver Nuggets at Minnesota Timberwolves Tickets,9107969,Denver Nuggets,Minnesota Timberwolves,2015_006
525,2015-03-05T01:00:00Z,Denver Nuggets at Minnesota Timberwolves Tickets,9107971,Denver Nuggets,Minnesota Timberwolves,2015_064
526,2014-11-30T18:00:00Z,San Antonio Spurs at Boston Celtics Tickets,9107023,San Antonio Spurs,Boston Celtics,2014_334
527,2015-02-04T00:30:00Z,Miami Heat at Detroit Pistons Tickets,9107974,Miami Heat,Detroit Pistons,2015_035
528,2015-01-08T02:30:00Z,Phoenix Suns at Minnesota Timberwolves Tickets,9107973,Phoenix Suns,Minnesota Timberwolves,2015_008
529,2015-02-12T00:30:00Z,San Antonio Spurs at Detroit Pistons Tickets,9107979,San Antonio Spurs,Detroit Pistons,2015_043
530,2015-01-22T01:00:00Z,Dallas Mavericks at Minnesota Timberwolves Tickets,9107978,Dallas Mavericks,Minnesota Timberwolves,2015_022
531,2015-02-08T23:00:00Z,Minnesota Timberwolves at Detroit Pistons Tickets,9107977,Minnesota Timberwolves,Detroit Pistons,2015_039
532,2015-02-07T00:30:00Z,Denver Nuggets at Detroit Pistons Tickets,9107976,Denver Nuggets,Detroit Pistons,2015_038
533,2015-01-10T01:00:00Z,Utah Jazz at Oklahoma City Thunder Tickets,9107189,Utah Jazz,Oklahoma City Thunder,2015_010
534,2015-03-12T00:00:00Z,Los Angeles Clippers at Oklahoma City Thunder Tickets,9107194,Los Angeles Clippers,Oklahoma City Thunder,2015_071
535,2015-03-01T01:00:00Z,Memphis Grizzlies at Minnesota Timberwolves Tickets,9107990,Memphis Grizzlies,Minnesota Timberwolves,2015_060
536,2015-03-08T22:00:00Z,Charlotte Hornets at Detroit Pistons Tickets,9107991,Charlotte Hornets,Detroit Pistons,2015_067
537,2015-02-10T01:00:00Z,Atlanta Hawks at Minnesota Timberwolves Tickets,9107992,Atlanta Hawks,Minnesota Timberwolves,2015_041
538,2015-03-17T23:30:00Z,Memphis Grizzlies at Detroit Pistons Tickets,9107993,Memphis Grizzlies,Detroit Pistons,2015_076
539,2015-02-26T01:00:00Z,Washington Wizards at Minnesota Timberwolves Tickets,9107994,Washington Wizards,Minnesota Timberwolves,2015_057
540,2015-03-21T23:30:00Z,Chicago Bulls at Detroit Pistons Tickets,9107995,Chicago Bulls,Detroit Pistons,2015_080
541,2015-03-24T23:30:00Z,Toronto Raptors at Detroit Pistons Tickets,9107996,Toronto Raptors,Detroit Pistons,2015_083
542,2015-03-03T01:00:00Z,Los Angeles Clippers at Minnesota Timberwolves Tickets,9107997,Los Angeles Clippers,Minnesota Timberwolves,2015_062
543,2015-03-31T23:30:00Z,Atlanta Hawks at Detroit Pistons Tickets,9107998,Atlanta Hawks,Detroit Pistons,2015_090
544,2015-04-04T23:30:00Z,Miami Heat at Detroit Pistons Tickets,9107999,Miami Heat,Detroit Pistons,2015_094
545,2015-02-21T00:30:00Z,Chicago Bulls at Detroit Pistons Tickets,9107981,Chicago Bulls,Detroit Pistons,2015_052
546,2015-04-14T00:00:00Z,New Orleans Pelicans at Minnesota Timberwolves Tickets,9107982,New Orleans Pelicans,Minnesota Timberwolves,2015_104
547,2015-01-24T01:00:00Z,New Orleans Pelicans at Minnesota Timberwolves Tickets,9107980,New Orleans Pelicans,Minnesota Timberwolves,2015_024
548,2015-02-25T00:30:00Z,Cleveland Cavaliers at Detroit Pistons Tickets,9107986,Cleveland Cavaliers,Detroit Pistons,2015_056
549,2015-01-29T01:00:00Z,Boston Celtics at Minnesota Timberwolves Tickets,9107983,Boston Celtics,Minnesota Timberwolves,2015_029
550,2015-02-22T20:30:00Z,Washington Wizards at Detroit Pistons Tickets,9107984,Washington Wizards,Detroit Pistons,2015_053
551,2015-02-07T01:00:00Z,Memphis Grizzlies at Minnesota Timberwolves Tickets,9107989,Memphis Grizzlies,Minnesota Timberwolves,2015_038
552,2015-02-28T00:30:00Z,New York Knicks at Detroit Pistons Tickets,9107987,New York Knicks,Detroit Pistons,2015_059
553,2015-02-05T01:00:00Z,Miami Heat at Minnesota Timberwolves Tickets,9107988,Miami Heat,Minnesota Timberwolves,2015_036
554,2015-01-17T01:30:00Z,Denver Nuggets at Dallas Mavericks Tickets,9107110,Denver Nuggets,Dallas Mavericks,2015_017
555,2015-03-21T00:00:00Z,Atlanta Hawks at Oklahoma City Thunder Tickets,9107115,Atlanta Hawks,Oklahoma City Thunder,2015_080
556,2015-01-28T01:30:00Z,Memphis Grizzlies at Dallas Mavericks Tickets,9107116,Memphis Grizzlies,Dallas Mavericks,2015_028
557,2014-12-31T01:30:00Z,Washington Wizards at Dallas Mavericks Tickets,9107106,Washington Wizards,Dallas Mavericks,2014_365
558,2015-01-08T01:30:00Z,Detroit Pistons at Dallas Mavericks Tickets,9107108,Detroit Pistons,Dallas Mavericks,2015_008
559,2015-02-20T01:00:00Z,Dallas Mavericks at Oklahoma City Thunder Tickets,9107136,Dallas Mavericks,Oklahoma City Thunder,2015_051
560,2015-04-02T00:00:00Z,Dallas Mavericks at Oklahoma City Thunder Tickets,9107138,Dallas Mavericks,Oklahoma City Thunder,2015_092
561,2015-02-23T00:30:00Z,Charlotte Hornets at Dallas Mavericks Tickets,9107139,Charlotte Hornets,Dallas Mavericks,2015_054
562,2015-03-22T19:00:00Z,Miami Heat at Oklahoma City Thunder Tickets,9107161,Miami Heat,Oklahoma City Thunder,2015_081
563,2015-02-25T01:00:00Z,Indiana Pacers at Oklahoma City Thunder Tickets,9107156,Indiana Pacers,Oklahoma City Thunder,2015_056
564,2015-02-12T01:00:00Z,Memphis Grizzlies at Oklahoma City Thunder Tickets,9107159,Memphis Grizzlies,Oklahoma City Thunder,2015_043
565,2015-03-01T01:30:00Z,Brooklyn Nets at Dallas Mavericks Tickets,9107146,Brooklyn Nets,Dallas Mavericks,2015_060
566,2015-02-25T01:30:00Z,Toronto Raptors at Dallas Mavericks Tickets,9107143,Toronto Raptors,Dallas Mavericks,2015_056
567,2015-01-17T01:00:00Z,Golden State Warriors at Oklahoma City Thunder Tickets,9107149,Golden State Warriors,Oklahoma City Thunder,2015_017
568,2015-04-11T00:00:00Z,Sacramento Kings at Oklahoma City Thunder Tickets,9107183,Sacramento Kings,Oklahoma City Thunder,2015_101
569,2015-04-08T00:00:00Z,San Antonio Spurs at Oklahoma City Thunder Tickets,9107184,San Antonio Spurs,Oklahoma City Thunder,2015_098
570,2015-03-08T23:00:00Z,Toronto Raptors at Oklahoma City Thunder Tickets,9107185,Toronto Raptors,Oklahoma City Thunder,2015_067
571,2015-01-03T01:00:00Z,Washington Wizards at Oklahoma City Thunder Tickets,9107186,Washington Wizards,Oklahoma City Thunder,2015_003
572,2015-04-16T00:00:00Z,Atlanta Hawks at Chicago Bulls Tickets,9107180,Atlanta Hawks,Chicago Bulls,2015_106
573,2015-04-14T00:00:00Z,Portland Trail Blazers at Oklahoma City Thunder Tickets,9107181,Portland Trail Blazers,Oklahoma City Thunder,2015_104
574,2015-01-01T01:00:00Z,Phoenix Suns at Oklahoma City Thunder Tickets,9107177,Phoenix Suns,Oklahoma City Thunder,2015_001
575,2014-12-24T01:00:00Z,Portland Trail Blazers at Oklahoma City Thunder Tickets,9107179,Portland Trail Blazers,Oklahoma City Thunder,2014_358
576,2015-04-12T00:00:00Z,Philadelphia 76ers at Chicago Bulls Tickets,9107178,Philadelphia 76ers,Chicago Bulls,2015_102
577,2015-03-05T01:00:00Z,Philadelphia 76ers at Oklahoma City Thunder Tickets,9107174,Philadelphia 76ers,Oklahoma City Thunder,2015_064
578,2015-02-03T01:00:00Z,Orlando Magic at Oklahoma City Thunder Tickets,9107172,Orlando Magic,Oklahoma City Thunder,2015_034
579,2015-02-07T01:00:00Z,New Orleans Pelicans at Oklahoma City Thunder Tickets,9107169,New Orleans Pelicans,Oklahoma City Thunder,2015_038
580,2015-03-14T00:00:00Z,Minnesota Timberwolves at Oklahoma City Thunder Tickets,9107166,Minnesota Timberwolves,Oklahoma City Thunder,2015_073
581,2015-01-27T01:00:00Z,Minnesota Timberwolves at Oklahoma City Thunder Tickets,9107165,Minnesota Timberwolves,Oklahoma City Thunder,2015_027
582,2015-01-20T01:00:00Z,Toronto Raptors at Milwaukee Bucks Tickets,9107731,Toronto Raptors,Milwaukee Bucks,2015_020
583,2014-12-03T00:30:00Z,Boston Celtics at Atlanta Hawks Tickets,9107733,Boston Celtics,Atlanta Hawks,2014_337
584,2015-01-23T01:00:00Z,Utah Jazz at Milwaukee Bucks Tickets (Bucks Mason Jar Mug Givea,9107734,Utah Jazz,Milwaukee Bucks,2015_023
585,2014-12-07T20:30:00Z,Denver Nuggets at Atlanta Hawks Tickets,9107735,Denver Nuggets,Atlanta Hawks,2014_341
586,2014-11-23T01:30:00Z,Washington Wizards at Milwaukee Bucks Tickets (Bucks Drawstring,9107737,Washington Wizards,Milwaukee Bucks,2014_327
587,2015-03-08T01:30:00Z,Washington Wizards at Milwaukee Bucks Tickets (Bucks Youth Jers,9107738,Washington Wizards,Milwaukee Bucks,2015_067
588,2014-12-11T00:30:00Z,Philadelphia 76ers at Atlanta Hawks Tickets,9107739,Philadelphia 76ers,Atlanta Hawks,2014_345
589,2015-01-07T01:00:00Z,Phoenix Suns at Milwaukee Bucks Tickets,9107721,Phoenix Suns,Milwaukee Bucks,2015_007
590,2014-11-27T00:30:00Z,Toronto Raptors at Atlanta Hawks Tickets,9107722,Toronto Raptors,Atlanta Hawks,2014_331
591,2014-11-22T00:30:00Z,Detroit Pistons at Atlanta Hawks Tickets,9107720,Detroit Pistons,Atlanta Hawks,2014_326
592,2015-02-12T01:00:00Z,Sacramento Kings at Milwaukee Bucks Tickets,9107725,Sacramento Kings,Milwaukee Bucks,2015_043
593,2014-11-29T00:30:00Z,New Orleans Pelicans at Atlanta Hawks Tickets,9107726,New Orleans Pelicans,Atlanta Hawks,2014_333
594,2015-02-01T01:30:00Z,Portland Trail Blazers at Milwaukee Bucks Tickets (Bucks Winter,9107723,Portland Trail Blazers,Milwaukee Bucks,2015_032
595,2014-11-30T00:30:00Z,Charlotte Hornets at Atlanta Hawks Tickets,9107729,Charlotte Hornets,Atlanta Hawks,2014_334
596,2015-04-09T00:00:00Z,New Orleans Pelicans at Memphis Grizzlies Tickets,9107727,New Orleans Pelicans,Memphis Grizzlies,2015_099
597,2015-03-19T00:00:00Z,San Antonio Spurs at Milwaukee Bucks Tickets (Jason Kidd Bobble,9107728,San Antonio Spurs,Milwaukee Bucks,2015_078
598,2015-01-15T20:00:00Z,New York Knicks at Milwaukee Bucks Tickets,9107710,New York Knicks,Milwaukee Bucks,2015_015
599,2015-02-26T01:00:00Z,Philadelphia 76ers at Milwaukee Bucks Tickets,9107719,Philadelphia 76ers,Milwaukee Bucks,2015_057
600,2015-03-12T00:00:00Z,Orlando Magic at Milwaukee Bucks Tickets,9107714,Orlando Magic,Milwaukee Bucks,2015_071
601,2015-04-05T00:30:00Z,Orlando Magic at Milwaukee Bucks Tickets (Bucks Grill Set Givea,9107715,Orlando Magic,Milwaukee Bucks,2015_095
602,2015-03-10T00:00:00Z,New Orleans Pelicans at Milwaukee Bucks Tickets,9107707,New Orleans Pelicans,Milwaukee Bucks,2015_069
603,2015-03-30T01:00:00Z,Oklahoma City Thunder at Phoenix Suns Tickets,9107704,Oklahoma City Thunder,Phoenix Suns,2015_089
604,2015-03-20T02:00:00Z,New Orleans Pelicans at Phoenix Suns Tickets,9107701,New Orleans Pelicans,Phoenix Suns,2015_079
605,2014-11-19T01:00:00Z,New York Knicks at Milwaukee Bucks Tickets,9107709,New York Knicks,Milwaukee Bucks,2014_323
606,2015-03-04T00:00:00Z,Los Angeles Lakers at Charlotte Hornets Tickets,9107901,Los Angeles Lakers,Charlotte Hornets,2015_063
607,2015-04-05T02:00:00Z,Utah Jazz at Phoenix Suns Tickets,9107687,Utah Jazz,Phoenix Suns,2015_095
